"","state_abbreviation","county_name","release_year.x","smoke15","release_year.y","smoke20"
"479","GA","jeff_davis_county",2015,0.17,2020,0.1942554614
"480","GA","jefferson_county",2015,0.151,2020,0.2047611114
"481","GA","jenkins_county",2015,NA,2020,0.2216803561
"482","GA","johnson_county",2015,0.149,2020,0.1835506867
"483","GA","jones_county",2015,0.233,2020,0.1613847592
"484","GA","lamar_county",2015,NA,2020,0.1773875728
"485","GA","lanier_county",2015,0.197,2020,0.2048389383
"486","GA","laurens_county",2015,0.212,2020,0.2000320028
"487","GA","lee_county",2015,0.229,2020,0.158839676
"488","GA","liberty_county",2015,0.263,2020,0.1891960083
"489","GA","lincoln_county",2015,0.441,2020,0.1711204768
"490","GA","long_county",2015,NA,2020,0.1951650207
"491","GA","lowndes_county",2015,0.246,2020,0.1984922691
"492","GA","lumpkin_county",2015,NA,2020,0.1730128659
"493","GA","mcduffie_county",2015,0.243,2020,0.1920284561
"494","GA","mcintosh_county",2015,0.291,2020,0.1719340815
"495","GA","macon_county",2015,0.35,2020,0.2156139653
"496","GA","madison_county",2015,0.254,2020,0.1727169958
"497","GA","marion_county",2015,NA,2020,0.1860120943
"498","GA","meriwether_county",2015,0.194,2020,0.1821030701
"499","GA","miller_county",2015,NA,2020,0.1801135382
"500","GA","mitchell_county",2015,0.169,2020,0.2040028861
"501","GA","monroe_county",2015,0.285,2020,0.1555574062
"502","GA","montgomery_county",2015,NA,2020,0.1709451473
"503","GA","morgan_county",2015,0.15,2020,0.1520223466
"504","GA","murray_county",2015,0.264,2020,0.1783613636
"505","GA","muscogee_county",2015,0.225,2020,0.2005814291
"506","GA","newton_county",2015,0.212,2020,0.1709154095
"507","GA","oconee_county",2015,0.128,2020,0.1374412128
"508","GA","oglethorpe_county",2015,0.249,2020,0.1689302241
"509","GA","paulding_county",2015,0.199,2020,0.1550594831
"510","GA","peach_county",2015,0.209,2020,0.178564164
"511","GA","pickens_county",2015,0.25,2020,0.1457754774
"512","GA","pierce_county",2015,0.165,2020,0.1824851222
"513","GA","pike_county",2015,NA,2020,0.1495148163
"514","GA","polk_county",2015,0.226,2020,0.1785788786
"515","GA","pulaski_county",2015,0.166,2020,0.1831613943
"516","GA","putnam_county",2015,0.166,2020,0.1600573479
"517","GA","quitman_county",2015,NA,2020,0.1810709192
"518","GA","rabun_county",2015,NA,2020,0.1701657557
"519","GA","randolph_county",2015,NA,2020,0.2136822422
"520","GA","richmond_county",2015,0.234,2020,0.1990442764
"521","GA","rockdale_county",2015,0.117,2020,0.1832833079
"522","GA","schley_county",2015,NA,2020,0.182946485
"523","GA","screven_county",2015,0.19,2020,0.1989608087
"524","GA","seminole_county",2015,0.172,2020,0.1792539035
"525","GA","spalding_county",2015,0.196,2020,0.1869156861
"526","GA","stephens_county",2015,0.18,2020,0.1724790237
"527","GA","stewart_county",2015,NA,2020,0.2387768159
"528","GA","sumter_county",2015,0.201,2020,0.2079132037
"529","GA","talbot_county",2015,NA,2020,0.1795276215
"530","GA","taliaferro_county",2015,NA,2020,0.2071215209
"531","GA","tattnall_county",2015,0.315,2020,0.2043579877
"532","GA","taylor_county",2015,0.206,2020,0.2163112724
"533","GA","telfair_county",2015,0.272,2020,0.2096950642
"534","GA","terrell_county",2015,NA,2020,0.2125589768
"535","GA","thomas_county",2015,0.22,2020,0.1788825378
"536","GA","tift_county",2015,0.166,2020,0.1882640513
"537","GA","toombs_county",2015,0.173,2020,0.192793079
"538","GA","towns_county",2015,NA,2020,0.1386498291
"539","GA","treutlen_county",2015,0.222,2020,0.1828048509
"540","GA","troup_county",2015,0.149,2020,0.1804317082
"541","GA","turner_county",2015,0.19,2020,0.1856569517
"542","GA","twiggs_county",2015,NA,2020,0.2013755623
"543","GA","union_county",2015,0.13,2020,0.1366682293
"544","GA","upson_county",2015,0.255,2020,0.1817284267
"545","GA","walker_county",2015,0.253,2020,0.1719338686
"546","GA","walton_county",2015,0.164,2020,0.1728746189
"547","GA","ware_county",2015,0.218,2020,0.1904435871
"548","GA","warren_county",2015,NA,2020,0.1967016172
"549","GA","washington_county",2015,0.262,2020,0.2002729765
"550","GA","wayne_county",2015,0.242,2020,0.1854656549
"551","GA","webster_county",2015,NA,2020,0.1710783407
"552","GA","wheeler_county",2015,NA,2020,0.2350614313
"553","GA","white_county",2015,0.164,2020,0.1605311662
"554","GA","whitfield_county",2015,0.202,2020,0.1774828459
"555","GA","wilcox_county",2015,0.227,2020,0.2017208921
"556","GA","wilkes_county",2015,NA,2020,0.1917724705
"557","GA","wilkinson_county",2015,NA,2020,0.181903495
"558","GA","worth_county",2015,0.258,2020,0.1826639967
"559","HI","hawaii",2015,0.153,2020,0.1279333997
"560","HI","hawaii_county",2015,0.187,2020,0.1432765567
"561","HI","honolulu_county",2015,0.146,2020,0.1099952128
"562","HI","kalawao_county",2015,NA,2020,0.1219511319
"563","HI","kauai_county",2015,0.157,2020,0.127378115
"564","HI","maui_county",2015,0.154,2020,0.1234343383
"565","ID","idaho",2015,0.165,2020,0.143493365
"566","ID","ada_county",2015,0.152,2020,0.1199070066
"567","ID","adams_county",2015,0.212,2020,0.1435193203
"568","ID","bannock_county",2015,0.167,2020,0.1442402058
"569","ID","bear_lake_county",2015,0.11,2020,0.1316587242
"570","ID","benewah_county",2015,0.263,2020,0.1532512536
"571","ID","bingham_county",2015,0.162,2020,0.1423834346
"572","ID","blaine_county",2015,0.131,2020,0.1290267483
"573","ID","boise_county",2015,0.206,2020,0.1294663315
"574","ID","bonner_county",2015,0.185,2020,0.1365392262
"575","ID","bonneville_county",2015,0.111,2020,0.1356030486
"576","ID","boundary_county",2015,0.158,2020,0.1487052291
"577","ID","butte_county",2015,0.178,2020,0.1316503865
"578","ID","camas_county",2015,NA,2020,0.1522234683
"579","ID","canyon_county",2015,0.182,2020,0.1412930959
"580","ID","caribou_county",2015,0.164,2020,0.1288786973
"581","ID","cassia_county",2015,0.133,2020,0.1355494608
"582","ID","clark_county",2015,NA,2020,0.1711610943
"583","ID","clearwater_county",2015,0.228,2020,0.1348517567
"584","ID","custer_county",2015,0.135,2020,0.1422916532
"585","ID","elmore_county",2015,0.167,2020,0.1560428068
"586","ID","franklin_county",2015,0.096,2020,0.1321666176
"587","ID","fremont_county",2015,0.169,2020,0.1397382645
"588","ID","gem_county",2015,0.195,2020,0.1407110376
"589","ID","gooding_county",2015,0.198,2020,0.1463518419
"590","ID","idaho_county",2015,0.182,2020,0.1408857112
"591","ID","jefferson_county",2015,0.103,2020,0.1306883939
"592","ID","jerome_county",2015,0.201,2020,0.1484588855
"593","ID","kootenai_county",2015,0.199,2020,0.1421916987
"594","ID","latah_county",2015,0.142,2020,0.135649026
"595","ID","lemhi_county",2015,0.144,2020,0.1523569569
"596","ID","lewis_county",2015,0.162,2020,0.149408015
"597","ID","lincoln_county",2015,0.208,2020,0.1477717141
"598","ID","madison_county",2015,0.031,2020,0.154911746
"599","ID","minidoka_county",2015,0.152,2020,0.1383832598
"600","ID","nez_perce_county",2015,0.198,2020,0.1499724576
"601","ID","oneida_county",2015,0.189,2020,0.1296024348
"602","ID","owyhee_county",2015,0.177,2020,0.1551551414
"603","ID","payette_county",2015,0.237,2020,0.1465187943
"604","ID","power_county",2015,0.125,2020,0.1450659927
"605","ID","shoshone_county",2015,0.255,2020,0.148220532
"606","ID","teton_county",2015,0.103,2020,0.1347640387
"607","ID","twin_falls_county",2015,0.178,2020,0.1387111182
"608","ID","valley_county",2015,0.18,2020,0.1184552497
"609","ID","washington_county",2015,0.169,2020,0.1509507337
"610","IL","illinois",2015,0.183,2020,0.1545940345
"611","IL","adams_county",2015,0.295,2020,0.1545718712
"612","IL","alexander_county",2015,NA,2020,0.2155191863
"613","IL","bond_county",2015,0.393,2020,0.1657100852
"614","IL","boone_county",2015,0.155,2020,0.1513581948
"615","IL","brown_county",2015,NA,2020,0.1696256909
"616","IL","bureau_county",2015,0.164,2020,0.1471160473
"617","IL","calhoun_county",2015,NA,2020,0.1482506582
"618","IL","carroll_county",2015,NA,2020,0.1434995941
"619","IL","cass_county",2015,NA,2020,0.159206666
"620","IL","champaign_county",2015,0.161,2020,0.1576518125
"621","IL","christian_county",2015,0.221,2020,0.1565915609
"622","IL","clark_county",2015,NA,2020,0.1605771988
"623","IL","clay_county",2015,NA,2020,0.1583194353
"624","IL","clinton_county",2015,0.167,2020,0.1502120629
"625","IL","coles_county",2015,0.105,2020,0.1878808605
"626","IL","cook_county",2015,0.183,2020,0.1377618316
"627","IL","crawford_county",2015,0.188,2020,0.1597957443
"628","IL","cumberland_county",2015,NA,2020,0.1586359285
"629","IL","dekalb_county",2015,0.2,2020,0.1589541067
"630","IL","de_witt_county",2015,NA,2020,0.1547872977
"631","IL","douglas_county",2015,NA,2020,0.1571502859
"632","IL","dupage_county",2015,0.122,2020,0.1225749625
"633","IL","edgar_county",2015,NA,2020,0.153602903
"634","IL","edwards_county",2015,NA,2020,0.1498696235
"635","IL","effingham_county",2015,0.161,2020,0.1511828271
"636","IL","fayette_county",2015,0.183,2020,0.1743324282
"637","IL","ford_county",2015,NA,2020,0.1644193842
"638","IL","franklin_county",2015,NA,2020,0.1777305101
"639","IL","fulton_county",2015,0.169,2020,0.1678484671
"640","IL","gallatin_county",2015,NA,2020,0.1702715663
"641","IL","greene_county",2015,0.457,2020,0.1687536568
"642","IL","grundy_county",2015,0.168,2020,0.1451444213
"643","IL","hamilton_county",2015,NA,2020,0.1602956893
"644","IL","hancock_county",2015,0.272,2020,0.1465254166
"645","IL","hardin_county",2015,NA,2020,0.1795819251
"646","IL","henderson_county",2015,NA,2020,0.1431435269
"647","IL","henry_county",2015,0.239,2020,0.146948895
"648","IL","iroquois_county",2015,0.243,2020,0.1564665916
"649","IL","jackson_county",2015,0.177,2020,0.1882257236
"650","IL","jasper_county",2015,NA,2020,0.1492507132
"651","IL","jefferson_county",2015,0.236,2020,0.171556194
"652","IL","jersey_county",2015,0.181,2020,0.1459159421
"653","IL","jo_daviess_county",2015,NA,2020,0.1321204477
"654","IL","johnson_county",2015,NA,2020,0.1653065971
"655","IL","kane_county",2015,0.145,2020,0.1314262051
"656","IL","kankakee_county",2015,0.268,2020,0.1602343514
"657","IL","kendall_county",2015,0.163,2020,0.1387534135
"658","IL","knox_county",2015,0.188,2020,0.177575838
"659","IL","lake_county",2015,0.143,2020,0.1375903326
"660","IL","la_salle_county",2015,0.222,2020,0.1606501748
"661","IL","lawrence_county",2015,NA,2020,0.1781350613
"662","IL","lee_county",2015,0.25,2020,0.1601859513
"663","IL","livingston_county",2015,0.294,2020,0.1597755374
"664","IL","logan_county",2015,0.283,2020,0.1493606939
"665","IL","mcdonough_county",2015,NA,2020,0.1674929171
"666","IL","mchenry_county",2015,0.212,2020,0.1361180006
"667","IL","mclean_county",2015,0.112,2020,0.1497377371
"668","IL","macon_county",2015,0.23,2020,0.1643921804
"669","IL","macoupin_county",2015,0.262,2020,0.1581453097
"670","IL","madison_county",2015,0.198,2020,0.1647696423
"671","IL","marion_county",2015,0.252,2020,0.1738311296
"672","IL","marshall_county",2015,NA,2020,0.1447747257
"673","IL","mason_county",2015,0.168,2020,0.1624035993
"674","IL","massac_county",2015,0.278,2020,0.1624992842
"675","IL","menard_county",2015,NA,2020,0.1461642518
"676","IL","mercer_county",2015,0.322,2020,0.1515456537
"677","IL","monroe_county",2015,NA,2020,0.1296732071
"678","IL","montgomery_county",2015,0.194,2020,0.1611002039
"679","IL","morgan_county",2015,0.202,2020,0.1613652531
"680","IL","moultrie_county",2015,NA,2020,0.1569626036
"681","IL","ogle_county",2015,0.159,2020,0.1502807548
"682","IL","peoria_county",2015,0.186,2020,0.1659556525
"683","IL","perry_county",2015,NA,2020,0.1614586717
"684","IL","piatt_county",2015,NA,2020,0.134295471
"685","IL","pike_county",2015,NA,2020,0.1671050823
"686","IL","pope_county",2015,NA,2020,0.1457587561
"687","IL","pulaski_county",2015,NA,2020,0.1937142409
"688","IL","putnam_county",2015,NA,2020,0.1363129888
"689","IL","randolph_county",2015,0.133,2020,0.1719819368
"690","IL","richland_county",2015,NA,2020,0.1686683598
"691","IL","rock_island_county",2015,0.189,2020,0.165978529
"692","IL","st._clair_county",2015,0.219,2020,0.1763409496
"693","IL","saline_county",2015,0.271,2020,0.1873181196
"694","IL","sangamon_county",2015,0.182,2020,0.1690159599
"695","IL","schuyler_county",2015,NA,2020,0.1645989113
"696","IL","scott_county",2015,NA,2020,0.1601112478
"697","IL","shelby_county",2015,NA,2020,0.1560828073
"698","IL","stark_county",2015,NA,2020,0.1585907311
"699","IL","stephenson_county",2015,0.285,2020,0.1616315354
"700","IL","tazewell_county",2015,0.194,2020,0.1530132726
"701","IL","union_county",2015,NA,2020,0.1692343091
"702","IL","vermilion_county",2015,0.254,2020,0.1767373955
"703","IL","wabash_county",2015,NA,2020,0.158928839
"704","IL","warren_county",2015,NA,2020,0.1512656684
"705","IL","washington_county",2015,0.202,2020,0.1489822675
"706","IL","wayne_county",2015,NA,2020,0.1605691583
"707","IL","white_county",2015,0.265,2020,0.1598955568
"708","IL","whiteside_county",2015,0.229,2020,0.1523500527
"709","IL","will_county",2015,0.177,2020,0.1307046548
"710","IL","williamson_county",2015,0.211,2020,0.1609802579
"711","IL","winnebago_county",2015,0.214,2020,0.1702951657
"712","IL","woodford_county",2015,0.175,2020,0.1356310834
"713","IN","indiana",2015,0.228,2020,0.2177782905
"714","IN","adams_county",2015,0.208,2020,0.2045444489
"715","IN","allen_county",2015,0.21,2020,0.1977459802
"716","IN","bartholomew_county",2015,0.194,2020,0.1858875406
"717","IN","benton_county",2015,0.282,2020,0.20870573
"718","IN","blackford_county",2015,0.294,2020,0.1970892534
"719","IN","boone_county",2015,0.171,2020,0.1608657187
"720","IN","brown_county",2015,0.202,2020,0.1872041058
"721","IN","carroll_county",2015,0.258,2020,0.1834135342
"722","IN","cass_county",2015,0.23,2020,0.2063817315
"723","IN","clark_county",2015,0.258,2020,0.2222607816
"724","IN","clay_county",2015,0.229,2020,0.1998800344
"725","IN","clinton_county",2015,0.189,2020,0.197675187
"726","IN","crawford_county",2015,0.253,2020,0.2276394582
"727","IN","daviess_county",2015,0.236,2020,0.2004238084
"728","IN","dearborn_county",2015,0.249,2020,0.2008738212
"729","IN","decatur_county",2015,0.212,2020,0.1844140507
"730","IN","de_kalb_county",2015,0.223,2020,0.197943243
"731","IN","delaware_county",2015,0.252,2020,0.2096442658
"732","IN","dubois_county",2015,0.183,2020,0.1695628578
"733","IN","elkhart_county",2015,0.201,2020,0.1988599883
"734","IN","fayette_county",2015,0.248,2020,0.2289565248
"735","IN","floyd_county",2015,0.281,2020,0.2165764105
"736","IN","fountain_county",2015,0.273,2020,0.2056895026
"737","IN","franklin_county",2015,0.317,2020,0.1942151505
"738","IN","fulton_county",2015,0.176,2020,0.1951865567
"739","IN","gibson_county",2015,0.257,2020,0.192230856
"740","IN","grant_county",2015,0.287,2020,0.2154469652
"741","IN","greene_county",2015,0.242,2020,0.2094773882
"742","IN","hamilton_county",2015,0.124,2020,0.1330763399
"743","IN","hancock_county",2015,0.204,2020,0.1677372943
"744","IN","harrison_county",2015,0.134,2020,0.2009713257
"745","IN","hendricks_county",2015,0.181,2020,0.1605219198
"746","IN","henry_county",2015,0.283,2020,0.2061776335
"747","IN","howard_county",2015,0.24,2020,0.2119177525
"748","IN","huntington_county",2015,0.257,2020,0.1879551025
"749","IN","jackson_county",2015,0.232,2020,0.2195535614
"750","IN","jasper_county",2015,0.271,2020,0.1949197312
"751","IN","jay_county",2015,0.256,2020,0.2197681384
"752","IN","jefferson_county",2015,0.291,2020,0.2305765877
"753","IN","jennings_county",2015,0.331,2020,0.2176623884
"754","IN","johnson_county",2015,0.241,2020,0.1825089554
"755","IN","knox_county",2015,0.303,2020,0.2039625825
"756","IN","kosciusko_county",2015,0.219,2020,0.1903508964
"757","IN","lagrange_county",2015,0.193,2020,0.1886517448
"758","IN","lake_county",2015,0.24,2020,0.186478692
"759","IN","la_porte_county",2015,0.266,2020,0.2268348124
"760","IN","lawrence_county",2015,0.201,2020,0.1917238145
"761","IN","madison_county",2015,0.279,2020,0.2163869554
"762","IN","marion_county",2015,0.242,2020,0.1924161998
"763","IN","marshall_county",2015,0.21,2020,0.207959188
"764","IN","martin_county",2015,0.175,2020,0.204381285
"765","IN","miami_county",2015,0.311,2020,0.2402131255
"766","IN","monroe_county",2015,0.178,2020,0.1992325154
"767","IN","montgomery_county",2015,0.232,2020,0.1959130503
"768","IN","morgan_county",2015,0.242,2020,0.1947825611
"769","IN","newton_county",2015,0.417,2020,0.2073030858
"770","IN","noble_county",2015,0.267,2020,0.1893576881
"771","IN","ohio_county",2015,0.284,2020,0.1673697631
"772","IN","orange_county",2015,0.282,2020,0.2119653928
"773","IN","owen_county",2015,0.32,2020,0.2049193059
"774","IN","parke_county",2015,0.3,2020,0.2204881295
"775","IN","perry_county",2015,0.245,2020,0.2074492461
"776","IN","pike_county",2015,0.184,2020,0.1978015551
"777","IN","porter_county",2015,0.214,2020,0.1878441902
"778","IN","posey_county",2015,0.215,2020,0.1870113333
"779","IN","pulaski_county",2015,0.224,2020,0.1897450889
"780","IN","putnam_county",2015,0.244,2020,0.190136371
"781","IN","randolph_county",2015,0.235,2020,0.2136272386
"782","IN","ripley_county",2015,0.265,2020,0.1848240646
"783","IN","rush_county",2015,0.219,2020,0.2135309306
"784","IN","st._joseph_county",2015,0.208,2020,0.1904198845
"785","IN","scott_county",2015,0.246,2020,0.2083091615
"786","IN","shelby_county",2015,0.27,2020,0.2058748183
"787","IN","spencer_county",2015,0.2,2020,0.1758056757
"788","IN","starke_county",2015,0.326,2020,0.2277491652
"789","IN","steuben_county",2015,0.217,2020,0.1925401472
"790","IN","sullivan_county",2015,0.25,2020,0.2106520015
"791","IN","switzerland_county",2015,0.292,2020,0.2401962089
"792","IN","tippecanoe_county",2015,0.147,2020,0.1911701405
"793","IN","tipton_county",2015,0.254,2020,0.18771038
"794","IN","union_county",2015,0.298,2020,0.2019506082
"795","IN","vanderburgh_county",2015,0.251,2020,0.2139977125
"796","IN","vermillion_county",2015,0.247,2020,0.1893321448
"797","IN","vigo_county",2015,0.234,2020,0.2207908895
"798","IN","wabash_county",2015,0.193,2020,0.1964795149
"799","IN","warren_county",2015,0.193,2020,0.1856516311
